Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"13/03/2014","63 SANDYFORD DOWNS, SANDYFORD, DUBLIN","","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2014","69 Crosforge, Saggart, Co Dublin","","Dublin","€234,582.50","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/03/2014","71 VERDEMONT, BLANCHARDSTOWN, DUBLIN 15","","Dublin","€137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2014","79 PARK ROAD, NAVAN ROAD, DUBLIN 7","Dublin 7","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2014","8 ARCHERSWOOD, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2014","8 MARLFIELD TERRACE, KILTIPPER WAY, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2014","8 SEAFORT VILLAS, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","€373,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2014","91 NORTHWAY ESTATE, FINGLAS DUBLIN 11, DUBLIN","","Dublin","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2014","APARTMENT 51 HILL OF DOWN HOUSE, SPENCER DOCK, NORTH WALL QUAY","Dublin 1","Dublin","€148,018.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/03/2014","APARTMENT 88 HILL OF DOWN HOUSE, SPENCER DOCK, NORTH WALL QUAY","Dublin 1","Dublin","€264,581.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/03/2014","APT 2, 76 DAME ST, DUBLIN 2","Dublin 2","Dublin","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2014","APT 33 MOUNTGORRY WOOD, MALAHIDE, CO DUBLIN","","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2014","APT 7, LEADER HALL, BOOTERSTOWN AVE","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2014","APT 98, BLACKHALL SQ, NORTH KING ST DUBLIN 7","","Dublin","€77,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2014","Heathfield, Cappagh, Finglas","Dublin 11","Dublin","€140,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"14/03/2014","1 Belmont Drive, Belmont  Aitkens Village, Stepaside","","Dublin","€317,180.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2014","1 WEAVERS WALK, CLONSILLA, DUBLIN 15","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","108 HAZELBURY PARK, NAVAN RD, DUBLIN 15","Dublin 15","Dublin","€195,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","109 FFORSTER LAWNS, BALLYDOWD MANOR, LUCAN","","Dublin","€236,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","109 ST JAMES WOOD, SOUTH CIRCULAR RD, DUBLIN","Dublin 8","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","11 BALLINTRANE WOOD, FOREST RD, SWORDS","","Dublin","€287,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","11 CAPTAIN'S AVENUE, CRUMLIN, DUBLIN 12","","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","113 DECIES RD, BALLYFERMOT, DUBLIN 10","","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","116 DECIES RD, BALLYFERMOT, DUBLIN 10","","Dublin","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","12 GOWRIE PARK, GLENAGEARY, DUBLIN","","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","13 BROADFIELD DRIVE, BROADFIELD MANOR, RATHCOOLE","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","135 NORTH CIRCULAR RD, DUBLIN 7, DUBLIN CITY","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","14 Ballytore Road, Rathfarnham, Dublin 14","Dublin 14","Dublin","€730,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","15 LIMEKILN RD, DUBLIN 12, DUBLIN","","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","16 Broadfield Lawn, Rathcoole","","Dublin","€264,317.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2014","16 CARRICK TERRACE, RIALTO, DUBLIN 8","Dublin 8","Dublin","€183,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","161 ORLYNN PARK, LUSK, DUBLIN","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","168 THE WATERSIDE APTS, RINGSEND RD, RINGSEND DUBLIN 4","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","17 OLD COTTAGES, RAFTERS ROAD, CRUMLIN","Dublin 12","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","170 Gleann Na Ri, Druid Valley","Dublin 18","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","18 FORBES QUAY, FORBES ST, DUBLIN 2","Dublin 2","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","19 MAYESTON RISE, MAYESTON HALL, FINGLAS DUBLIN 11","","Dublin","€157,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","194 BURNELL COURT, NOTHERN CROSS, DUBLIN 17","","Dublin","€115,511.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","2 ESKER MEADOW VIEW, LUCAN, MEADOW VIEW","Dublin 14","Dublin","€351,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","2 MOUNTJOY PARADE, DUBLIN 1, DUBLIN","","Dublin","€86,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","20 SEAVIEW TERRACE, HOWTH, DUBLIN","","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","21 FERNLEIGH CLOSE, CARPENTERSTOWN RD, CASTLEKNOCK DUBLIN 15","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","21 KNOCKNAREA AVE, DRIMNAGH, DUBLIN 12","","Dublin","€175,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","219 CUBES 7, BEACON SOUTH QUARTER, SANDYFORD DUBLIN 18","Dublin 18","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","23 EDEN VILLAS, GLASTHULE, DUBLIN","","Dublin","€387,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","24 CENTURY COURT, GEORGES ST UPPER, DUN LAOGHAIRE","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","25 GLENDOHER AVE, RATHFARNHAM, DUBLIN 14","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","26 QUARRY RD, CABRA, DUBLIN 7","","Dublin","€199,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","3 Chapel Lane, Skerries","","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","3 Knocklyon Road, Templeogue, Dublin 16","Dublin 16","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","314 SOUTH CIRCULAR ROAD, DUBLIN 8","","Dublin","€303,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","34 CASTLELYON AVE., NEWCASTLE, CO.DUBLIN","","Dublin","€200,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2014","34 Millrace Avenue, Saggart, Co Dublin","","Dublin","€185,975.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"14/03/2014","35 SHENICK RD, SKERRIES, DUBLIN","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","36 THE AVENUE, CARRICKMINES WOOD, CARRICKMINES DUBLIN 18","Dublin 18","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","4 ALMA PARK, MONKSTOWN VILLAGE, MONKSTOWN","","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","42 SHENICK GR, SKERRIES, DUBLIN","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","425 Ballyfermot Road, Ballyfermot","Dublin 10","Dublin","€72,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","43 Crosforge, Saggart","","Dublin","€185,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"14/03/2014","45 CORBAWN DR, SHANKILL, DUBLIN 18","","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","47 CRUISE PARK DRIVE, TYRRELSTOWN, DUBLIN 15","","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","47 MOUNT TALLANT AVE, TERENURE, DUBLIN 6W","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","476 COLLINS AVE, WHITEHALL, DUBLIN 9","","Dublin","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","48 Bargy Road, East Wall","Dublin 3","Dublin","€126,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","5 AUBURN CLOSE, KILLINEY, DUBLIN","","Dublin","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","5 HANSTED PLACE, LUCAN, DUBLIN","","Dublin","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","51 THE CHANTRIES, BALBRIGGAN, DUBLIN","","Dublin","€243,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","53 Stratton Grove, Adamstown","","Dublin","€130,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"14/03/2014","55 DERHAM PK, BALBRIGGAN, DUBLIN","","Dublin","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","56 CARNLOUGH RD, CABRA, DUBLIN 7","","Dublin","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","6 Ravenswood Green, Clonee","Dublin 15","Dublin","€152,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","6 THE POPLAR, GRATTAN WOOD, DONAGHMEDE","","Dublin","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","62 LOWER DODDER RD, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€487,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","65 Crossforge, Saggart, Tallaght","Dublin 24","Dublin","€186,784.12","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2014","72 ST DECLANS RD, MARINO, DUBLIN 3","","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","8 The Starlings, Shanganagh Road, Shankill","","Dublin","€312,776.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"14/03/2014","81 Cooley Road, Drimnagh","Dublin 12","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","9 BLESSINGTON PLACE, DUBLIN 7, DUBLIN","","Dublin","€118,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","93 BOWBRIDGE PLACE, KILMAINHAM, DUBLIN 8","Dublin 8","Dublin","€87,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","AN OISEAN, OLD POST OFFICE, CLONSILLA DUBLIN 15","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","APT 16, ELM PARK HOUSE, GRANGEWOOD DUBLIN 14","","Dublin","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","BLOCK B, 42 WESTEND GATE, TALLAGHT","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2014","RYEHILL, CARRICKBRACK RD, HOWTH","","Dublin","€805,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/03/2014","156 CLONKEEN CRESCENT, DUN LAOGHAIRE, DUBLIN","","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/03/2014","84 EDGEWOOD LAWNS, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€149,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","12 ST LAURENCES GROVE, CHAPELIZOD, DUBLIN 20","Dublin 20","Dublin","€292,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","13 SUMMERFIELD CLOSE, BLANCHARDSTOWN, DUBLIN 15","","Dublin","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","15 ARDCOLLUM AVENUE, ARTANE, DUBLIN 5","","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","206 The Tramyard, Spa Road, Inchicore","Dublin 8","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","25 GROVENOR HOUSE APTS, MONKSTOWN RD, MONKSTOWN","","Dublin","€157,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","36 LANESBOROUGH DR, FINGLAS, DUBLIN 11","","Dublin","€203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","3/4 Church Street, Skerries","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","4 Sandmere, South Shore Road, Rush","","Dublin","€190,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/03/2014","42 TRADERS WHARF, USHERS QUAY, DUBLIN 8","","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","44MOUNTTOWN ROAD, MONKSTOWN, DUBLIN","","Dublin","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","46 BOROIMHE BLACKTHORN, FOSTERSTOWN, SWORDS","","Dublin","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","5 DARTMOUTH TERRACE, RANELAGH, DUBLIN 6","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","6 BELARMINE PARK, STEPASIDE","Dublin 18","Dublin","€654,342.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","66 CLOONMORE PK, DUBLIN 24, DUBLIN","Dublin 24","Dublin","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","67 PEARSE GARDENS, SALLYNOGGIN, COUNTY DUBLIN","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","69 GLASNEVIN PARK, GLASNEVIN, DUBLIN 11","","Dublin","€359,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","7 MANOR RD, PALMERSTOWN, DUBLIN 20","","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","81 SWORDS RD, WHITEHALL, DUBLIN 9","Dublin 9","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","Apt 323 Custom House Harbour, IFSC, Dublin 1","Dublin 1","Dublin","€192,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/03/2014","NO 5 ALEXANDRA TERRACE, TERENURE, DUBLIN 6","","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","1 DUNVILLE CLOSE, RANELAGH, DUBLIN 6","Dublin 6","Dublin","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","10 CROMCASTLE CLOSE, KILMORE, DUBLIN 5","","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","10 KILLARNEY ST, DUBLIN 1","Dublin 1","Dublin","€192,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","10 MOUNT BELLEW GREEN, LUCAN, DUBLIN","","Dublin","€234,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","12 Sarto Rise, Sutton","","Dublin","€300,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","129 BROADMEADOWS, SWORDS, DUBLIN","","Dublin","€217,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","14 THOR PLACE, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€55,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","19 BOTHAR AN FHAICHE, AN CHARRAIG DHUBH, CO BHAILE ÁTHA CLIATH","","Dublin","€850,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","20 Mayeston Rise, Mayeston Hall, St. Margaret's Road","Dublin 11","Dublin","€127,753.30","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/03/2014","20 Seamount Abbey, Malahide","","Dublin","€730,049.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/03/2014","22 KINGSTON WALK, BALLINTEER, DUBLIN 16","Dublin 16","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","22 NEWBURY GROVE, CLONSHAUGH DUBLIN 17, DUBLIN","Dublin 17","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","23 Northumberland Avenue, Dun Laoghaire","","Dublin","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","25 Seafield Road, Blackrock","","Dublin","€531,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","26 ST JOHNS AVE, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","28 PINE AVE, WESTMINSTER PARK, FOXROCK DUBLIN 18","","Dublin","€399,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","29 ANNE DEVLIN AVE, RATHFARNHAM DUBLIN 14, DUBLIN","","Dublin","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","36 LEIN ROAD, HARMONSTOWN, DUBLIN 5","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","36 Seabrook, Brook Lane, Rush","","Dublin","€184,977.97","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/03/2014","4 DROIM NA COILLE PLACE, BALLYOWEN, CO DUBLIN","","Dublin","€62,690.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","4 Gledswood Close, Clonskeagh, Dublin 14","Dublin 14","Dublin","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","4 UPPER CHERRYFIELD AVE, RANELAGH, DUBLIN 6","","Dublin","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","43 DUNVILLE AVE, RANELAGH, DUBLIN 6","Dublin 6","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","44 RIDGEWOOD GREEN, FOREST LITTLE RD, SWORDS","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","44 Upper Clanbrassil Street, Dublin 8","","Dublin","€132,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","44 Upper Clanbrassil Street, Dublin 8","","Dublin","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","49 Seafield Road East, Clontarf","Dublin 3","Dublin","€900,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","52 EATON WOOD COURT, SHANKILL, DUBLIN 18","","Dublin","€409,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","55 The Grove, Hanstead, Lucan County Dublin","","Dublin","€160,352.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/03/2014","57 Beechwood Avenue Lower, Ranelagh, Dublin 6","Dublin 6","Dublin","€805,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","60 KILDONAN AVE, FINGLAS, DUBLIN 11","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","62 HOLLYBANK RD, DRUMCONDRA, DUBLIN 9","","Dublin","€387,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2014","Apt. 43 The Pavilion, Roebuck Hill, Mount Merrion","Dublin 14","Dublin","€150,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/03/2014","FOUR SEASONS, WESTMINISTER ROAD, FOXROCK","","Dublin","€950,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","10 CASTLE ELMS, COOLOCK DUBLIN 17, DUBLIN","Dublin 17","Dublin","€128,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","117 RATOATH RD, CABRA WEST, DUBLIN 7","","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","137 CLONMACNOISE RD, DUBLIN 12, DUBLIN","","Dublin","€177,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","15 ST JOHNS COURT, CLONDALKIN, DUBLIN 22","","Dublin","€196,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","16 PARK DRIVE LAWN, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€232,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","26 ST PATRICKS RD, DRUMCONDRA, DUBLIN 9","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","28 Oak Apple Green, Rathgar","Dublin 6","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","29 BELARMINE CLOSE, ENNISKERRY ROAD, STEPASIDE","","Dublin","€426,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","29 MARKET SQ, GREEN ST, DUBLIN 1","","Dublin","€139,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","3 Brandon Square, Waterville, Blanchardstown","Dublin 15","Dublin","€246,696.04","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/03/2014","32 CHERRYGARTH, TREES RD, MOUNT MERRION","","Dublin","€840,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","36 TARA COURT, BALBRIGGAN, DUBLIN","","Dublin","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","4 College Square, Wainsfort Manor Drive, Terenure Dublin 6w","","Dublin","€581,500.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"20/03/2014","40 ABBERLEY, KILLINEY, DUBLIN","","Dublin","€246,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","53 WEST COURTYARD, TULLYVALE, DRUID VALLEY","Dublin 18","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","58 PERCY LANE, DUBLIN 4","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","6 OAKLEIGH, DROGHEDA ST, BALBRIGGAN","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","69 HAMPTON WOOD ROAD, DUBLIN 11","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","7 THE ASPENS, SHANGANAGH RD, KILLINEY","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","71 IVY COURT, BEAUMONT WOODS, DUBLIN 9","","Dublin","€101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","71 Monasteraboice Road, Crumlin, Dublin 12","Dublin 12","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","APT 1, 84 CORK ST, DUBLIN 8","Dublin 8","Dublin","€123,667.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","APT 2, 84 CORK ST, DUBLIN 8","Dublin 8","Dublin","€123,667.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","APT 3, 84 CORK ST, DUBLIN 8","Dublin 8","Dublin","€123,667.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2014","Unit 31 Bremore, Pastures Drive, Hamlet Lane  Balbriggan","","Dublin","€112,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/03/2014","1 SEAFIELD CLOSE, CLONTARF, DUBLIN 3","","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","10 SIMMONS PLACE, OFF NORTH CIRCULAR RD, DUBLIN 1","Dublin 1","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","107 UPR RATHMINES RD, RATHMINES, DUBLIN 6","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","112 THE ELMS, SHANGANAGH ROAD, KILLINEY","","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","119 CASTLE HEATH, SWORDS RD, MALAHIDE","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","12 CASTLELYON DR, NEWCASTLE, DUBLIN","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","125 BALLYSHANNON RD, KILMORE WEST, DUBLIN 5","","Dublin","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","13 Belarmine Park, Belarmine, Stepaside","Dublin 18","Dublin","€615,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","13 DEANS COURT, CHRISTCHURCH SQ, DUBLIN 8","Dublin 8","Dublin","€143,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","15 St Mary's Street, Dun Laoghaire","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","16 RIDGEWOOD SQ, SWORDS, DUBLIN","","Dublin","€161,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","172 SOUTH CIRCULAR ROAD, DUBLIN 8, DUBLIN","","Dublin","€452,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","180 DUNLUCE RD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","19 Blackburn Square, Rathfarnham Gate","Dublin 14","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2014","19 CHANCEL MEWS, RIVERSTON ABBEY, DUBLIN 7","Dublin 7","Dublin","€18,500.00","No","No","Second-Hand Dwelling house /Apartment",""
